Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
Australia,Hobart International Airport,VA702,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 23:40:00,2024-03-16 02:30:00,,Australia,Brisbane Airport,YBBN
Australia,Kalgoorlie Boulder Airport,VA1867,Scheduled,B737,,,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-15 10:10:00,2024-03-15 11:15:00,,Australia,Perth Airport,YPPH
Australia,Kalgoorlie Boulder Airport,VA1851,Scheduled,B737,,,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-15 23:00:00,2024-03-16 00:05:00,,Australia,Perth Airport,YPPH
Australia,Koodaideri Mine Airport,VA9355,Scheduled,B737,,N966AK,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-15 04:20:00,2024-03-15 06:15:00,,Australia,Perth Airport,YPPH
Australia,Koodaideri Mine Airport,VA9423,Scheduled,B737,,,Australia,Virgin Australia,VOZ,Australia,West Angelas Airport,YANG,2024-03-16 06:40:00,2024-03-16 07:10:00,,Australia,Boolgeeda Airport,YBGD
Australia,Kununurra East Kimberley Regional Airport,VA1635,Delayed 10:20,B737,,,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-14 22:30:00,2024-03-15 01:40:00,,Australia,Perth Airport,YPPH
Australia,Launceston Airport,VA1090,Scheduled,B738,Embraer Phenom 300,N306NV,Australia,Virgin Australia,VOZ,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 02:20:00,2024-03-15 04:05:00,2024-03-15 02:20:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Launceston Airport,JQ753,Scheduled,A320,,N8864H,Australia,Jetstar,JST,Australia,Brisbane Airport,YBBN,2024-03-15 05:45:00,2024-03-15 08:20:00,2024-03-15 05:45:00,Australia,Brisbane Airport,YBBN
Australia,Launceston Airport,JQ749,Scheduled,A320,,,Australia,Jetstar,JST,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 07:10:00,2024-03-15 08:55:00,2024-03-15 07:10:00,Australia,Melbourne Airport,YMML
Australia,Launceston Airport,VA1546,Scheduled,B738,,N316FR,Australia,Virgin Australia,VOZ,Australia,Adelaide Airport,YPAD,2024-03-16 01:15:00,2024-03-16 03:05:00,,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Launceston Airport,VA1368,Scheduled,B738,,N538AS,Australia,Virgin Australia,VOZ,Australia,Melbourne Airport,YMML,2024-03-16 03:25:00,2024-03-16 04:30:00,,Australia,Brisbane Airport,YBBN
Australia,Melbourne Airport,JQ511,Estimated 12:44,A321,,,Australia,Jetstar,JST,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-14 23:55:00,2024-03-15 01:30:00,,Australia,Canberra International Airport,YSCB
Australia,Melbourne Airport,VA1365,Estimated 12:45,B738,Airbus A320-232,HZ-AS60,Australia,Virgin Australia,VOZ,Australia,Launceston Airport,YMLT,2024-03-15 00:25:00,2024-03-15 01:30:00,,Australia,Sunshine Coast Airport,YBSU
Australia,Melbourne Airport,VA834,Canceled,B738,,,Australia,Virgin Australia,VOZ,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 00:00:00,2024-03-15 01:35:00,,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Airport,VA322,Estimated 13:27,B738,Airbus A320-232,HZ-NS49,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-14 23:55:00,2024-03-15 02:15:00,,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Airport,VA324,Estimated 14:03,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 00:55:00,2024-03-15 03:15:00,,Australia,Launceston Airport,YMLT
Australia,Melbourne Airport,VA680,Estimated 14:09,B738,Piper Archer TX,,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-14 23:45:00,2024-03-15 03:20:00,,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Airport,JQ517,Scheduled,A320,Piper PA-28-161,,Australia,Jetstar,JST,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 01:50:00,2024-03-15 03:25:00,2024-03-15 01:50:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Airport,JQ738,Scheduled,A320,Boeing 717-2BD,,Australia,Jetstar,JST,Australia,Launceston Airport,YMLT,2024-03-15 02:40:00,2024-03-15 03:45:00,2024-03-15 02:50:00,Australia,Perth Airport,YPPH
Australia,Melbourne Airport,VA326,Scheduled,B738,Piper Archer III,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 01:55:00,2024-03-15 04:15:00,2024-03-15 01:55:00,Australia,Adelaide Airport,YPAD
Australia,Melbourne Airport,VA736,Scheduled,B738,Piper PA-28-161,,Australia,Virgin Australia,VOZ,Australia,Gold Coast Airport,YBCG,2024-03-15 01:55:00,2024-03-15 04:15:00,2024-03-15 01:58:00,Australia,Brisbane Airport,YBBN
Australia,Melbourne Airport,VA682,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-15 01:20:00,2024-03-15 04:55:00,2024-03-15 01:35:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Airport,VA146,Scheduled,B738,,,Australia,Virgin Australia,VOZ,New Zealand,Queenstown Airport,NZQN,2024-03-15 01:30:00,2024-03-15 05:05:00,2024-03-15 01:46:00,Australia,Brisbane Airport,YBBN
Australia,Melbourne Airport,VA1292,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Cairns Airport,YBCS,2024-03-15 01:45:00,2024-03-15 05:10:00,2024-03-15 01:48:00,Australia,Adelaide Airport,YPAD
Australia,Melbourne Airport,VA328,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 02:55:00,2024-03-15 05:15:00,2024-03-15 02:58:00,Australia,Adelaide Airport,YPAD
Australia,Melbourne Airport,VA274,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Canberra International Airport,YSCB,2024-03-15 04:15:00,2024-03-15 05:25:00,2024-03-15 04:46:00,Australia,Gold Coast Airport,YBCG
Australia,Melbourne Airport,VA850,Scheduled,B738,,VH-YIA,Australia,Virgin Australia,VOZ,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 04:00:00,2024-03-15 05:35:00,2024-03-15 04:00:00,Australia,Cairns Airport,YBCS
Australia,Melbourne Airport,VA740,Scheduled,B738,,VH-X4B,Australia,Virgin Australia,VOZ,Australia,Gold Coast Airport,YBCG,2024-03-15 03:55:00,2024-03-15 06:15:00,2024-03-15 04:07:00,Australia,Canberra International Airport,YSCB
Australia,Melbourne Avalon Airport,JQ631,Scheduled,A320,,VH-VUO,Australia,Jetstar,JST,Australia,Gold Coast Airport,YBCG,2024-03-15 03:05:00,2024-03-15 05:20:00,2024-03-15 03:05:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Melbourne Avalon Airport,JQ611,Scheduled,A320,Boeing 737 MAX 8-200,VH-VUG,Australia,Jetstar,JST,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 07:45:00,2024-03-15 09:20:00,2024-03-15 07:45:00,Australia,Gold Coast Airport,YBCG
Australia,Melbourne Avalon Airport,JQ613,Scheduled,A320,Airbus A320-232,VH-YQO,Australia,Jetstar,JST,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 10:45:00,2024-03-15 12:15:00,2024-03-15 10:45:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Perth Airport,VA557,Estimated 14:41,B738,,N572NN,Australia,Virgin Australia,VOZ,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 01:25:00,2024-03-15 06:30:00,,Australia,Coondewanna Airport,YCWA
Australia,Perth Airport,JQ974,Scheduled,A21N,,,Australia,Jetstar,JST,Australia,Adelaide Airport,YPAD,2024-03-15 04:30:00,2024-03-15 07:45:00,2024-03-15 04:30:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Perth Airport,VA689,Scheduled,B738,,CC-BLK,Australia,Virgin Australia,VOZ,Australia,Melbourne Airport,YMML,2024-03-15 03:35:00,2024-03-15 07:50:00,2024-03-15 03:50:00,Australia,Melbourne Airport,YMML
Australia,Perth Airport,VA9368,Scheduled,B737,Airbus A320-232,,Australia,Virgin Australia,VOZ,Australia,Koodaideri Mine Airport,YKDD,2024-03-15 06:55:00,2024-03-15 08:50:00,,Australia,Brisbane Airport,YBBN
Australia,Proserpine Whitsunday Coast Airport,JQ834,Estimated 13:37,A320,,,Australia,Jetstar,JST,Australia,Brisbane Airport,YBBN,2024-03-15 02:05:00,2024-03-15 03:45:00,,Australia,Brisbane Airport,YBBN
Australia,Proserpine Whitsunday Coast Airport,VA1117,Scheduled,B738,De Havilland Canada DHC-6-200 Twin Otter,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 02:55:00,2024-03-15 04:35:00,2024-03-15 02:55:00,Australia,Brisbane Airport,YBBN
Australia,Proserpine Whitsunday Coast Airport,VA1113,Scheduled,B738,De Havilland Canada DHC-6-200 Twin Otter,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 21:10:00,2024-03-15 22:50:00,,Australia,Brisbane Airport,YBBN
Australia,Proserpine Whitsunday Coast Airport,VA1117,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-16 02:55:00,2024-03-16 04:35:00,,Australia,Brisbane Airport,YBBN
Australia,Sunshine Coast Airport,VA487,Scheduled,B738,,OE-LBV,Australia,Virgin Australia,VOZ,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-15 04:05:00,2024-03-15 05:40:00,2024-03-15 04:26:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Sunshine Coast Airport,JQ796,Scheduled,A320,,D-AKJC,Australia,Jetstar,JST,Australia,Melbourne Airport,YMML,2024-03-15 07:20:00,2024-03-15 09:40:00,2024-03-15 07:20:00,Australia,Sydney Kingsford Smith Airport,YSSY
Australia,Sunshine Coast Airport,VA1029,Scheduled,B738,,M-OVIE,Australia,Virgin Australia,VOZ,Australia,Melbourne Airport,YMML,2024-03-15 19:00:00,2024-03-15 21:20:00,,Australia,Melbourne Airport,YMML
Australia,Sunshine Coast Airport,VA1039,Scheduled,B738,,D-AGWD,Australia,Virgin Australia,VOZ,Australia,Melbourne Airport,YMML,2024-03-16 01:40:00,2024-03-16 04:00:00,,Australia,Melbourne Airport,YMML
Australia,Sydney Kingsford Smith Airport,JQ817,Scheduled,A21N,Airbus A320-214,,Australia,Jetstar,JST,Australia,Brisbane Airport,YBBN,2024-03-15 03:20:00,2024-03-15 04:55:00,2024-03-15 04:01:00,Australia,Cairns Airport,YBCS
Australia,Sydney Kingsford Smith Airport,JQ610,Estimated 16:05,A320,Airbus A320-232,,Australia,Jetstar,JST,Australia,Melbourne Avalon Airport,YMAV,2024-03-15 03:55:00,2024-03-15 05:20:00,,Australia,Brisbane Airport,YBBN
Australia,Sydney Kingsford Smith Airport,XJ382,Estimated 16:17,A333,Boeing 737-7H4,,Thailand,Thai AirAsia X,TAX,Thailand,Bangkok Suvarnabhumi Airport,VTBS,2024-03-14 19:45:00,2024-03-15 05:35:00,,Australia,Gold Coast Airport,YBCG
Australia,Sydney Kingsford Smith Airport,VA954,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 04:05:00,2024-03-15 05:40:00,2024-03-15 04:25:00,Australia,Adelaide Airport,YPAD
Australia,Sydney Kingsford Smith Airport,JQ417,Scheduled,A320,Mitsubishi CRJ-200LR,,Australia,Jetstar,JST,Australia,Gold Coast Airport,YBCG,2024-03-15 04:15:00,2024-03-15 05:45:00,2024-03-15 04:15:00,Australia,Melbourne Airport,YMML
Australia,Sydney Kingsford Smith Airport,JQ522,Scheduled,A320,,,Australia,Jetstar,JST,Australia,Melbourne Airport,YMML,2024-03-15 04:25:00,2024-03-15 05:50:00,2024-03-15 04:25:00,Australia,Brisbane Airport,YBBN
Australia,Sydney Kingsford Smith Airport,VA425,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Adelaide Airport,YPAD,2024-03-15 04:05:00,2024-03-15 06:00:00,2024-03-15 04:07:00,Australia,Melbourne Airport,YMML
Australia,Sydney Kingsford Smith Airport,VA528,Scheduled,B738,,VT-IYT,Australia,Virgin Australia,VOZ,Australia,Gold Coast Airport,YBCG,2024-03-15 04:50:00,2024-03-15 06:20:00,2024-03-15 04:50:00,Australia,Gold Coast Airport,YBCG
Australia,Sydney Kingsford Smith Airport,VA1093,Scheduled,B738,,VT-ITB,Australia,Virgin Australia,VOZ,Australia,Launceston Airport,YMLT,2024-03-15 04:45:00,2024-03-15 06:20:00,2024-03-15 04:45:00,Australia,Melbourne Airport,YMML
Australia,Sydney Kingsford Smith Airport,VA958,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Brisbane Airport,YBBN,2024-03-15 05:05:00,2024-03-15 06:40:00,2024-03-15 05:05:00,Australia,Brisbane Airport,YBBN
Australia,Sydney Kingsford Smith Airport,VA1142,Scheduled,B738,,,Australia,Virgin Australia,VOZ,Australia,Ballina Byron Gateway Airport,YBNA,2024-03-15 05:20:00,2024-03-15 06:45:00,2024-03-15 05:20:00,Thailand,Bangkok Suvarnabhumi Airport,VTBS
Australia,West Angelas Airport,VA9423,Scheduled,B737,Airbus A320-232,ZK-NES,Australia,Virgin Australia,VOZ,Australia,Perth Airport,YPPH,2024-03-16 04:10:00,2024-03-16 06:00:00,,Australia,Koodaideri Mine Airport,YKDD
Austria,Graz Airport,EW4523,Scheduled,A320,Mitsubishi CRJ-900LR,N907AN,Malta,Eurowings Europe,EWL,Spain,Tenerife South Airport,GCTS,2024-03-15 11:40:00,2024-03-15 16:30:00,2024-03-15 11:50:00,Germany,Hamburg Airport,EDDH
Austria,Graz Airport,EW9726,Scheduled,A319,,N274NV,Germany,Eurowings,EWG,Germany,Dusseldorf International Airport,EDDL,2024-03-15 16:55:00,2024-03-15 18:30:00,,Switzerland,Zurich Airport,LSZH
Austria,Innsbruck Kranebitten Airport,HV6681,Scheduled,B738,,VT-IRN,Netherlands,Transavia,TRA,Netherlands,Eindhoven Airport,EHEH,2024-03-15 06:30:00,2024-03-15 07:55:00,2024-03-15 06:40:00,Netherlands,Rotterdam The Hague Airport,EHRD
Austria,Innsbruck Kranebitten Airport,EW7278,Scheduled,A319,ATR 42-500,VT-ISM,Germany,Eurowings,EWG,Germany,Hamburg Airport,EDDH,2024-03-15 06:45:00,2024-03-15 08:15:00,2024-03-15 06:45:00,Netherlands,Eindhoven Airport,EHEH
Austria,Innsbruck Kranebitten Airport,U28693,Scheduled,A20N,,VT-IYF,United Kingdom,easyJet,EZY,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 07:15:00,2024-03-15 09:10:00,2024-03-15 07:36:00,Germany,Hamburg Airport,EDDH
Austria,Innsbruck Kranebitten Airport,U28695,Scheduled,A320,ATR 72-600,VT-IRI,United Kingdom,easyJet,EZY,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 08:45:00,2024-03-15 10:40:00,2024-03-15 09:06:00,United Kingdom,London Gatwick Airport,EGKK
Austria,Innsbruck Kranebitten Airport,HV6609,Scheduled,B738,,VT-IYT,Netherlands,Transavia,TRA,Netherlands,Amsterdam Schiphol Airport,EHAM,2024-03-16 05:55:00,2024-03-16 07:30:00,,Netherlands,Amsterdam Schiphol Airport,EHAM
Austria,Salzburg Airport,HV6591,Scheduled,B738,,N312SY,Netherlands,Transavia,TRA,Netherlands,Amsterdam Schiphol Airport,EHAM,2024-03-15 06:10:00,2024-03-15 07:45:00,2024-03-15 06:10:00,Spain,Tenerife South Airport,GCTS
Austria,Salzburg Airport,U28689,Scheduled,A319,,N334DN,United Kingdom,easyJet,EZY,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 07:05:00,2024-03-15 09:00:00,2024-03-15 07:05:00,Germany,Dusseldorf International Airport,EDDL
Austria,Salzburg Airport,HV5605,Scheduled,B738,,N509DT,Netherlands,Transavia,TRA,Netherlands,Rotterdam The Hague Airport,EHRD,2024-03-15 11:00:00,2024-03-15 12:25:00,2024-03-15 11:00:00,Netherlands,Amsterdam Schiphol Airport,EHAM
Austria,Salzburg Airport,EW4349,Scheduled,A320,,N8716B,Malta,Eurowings Europe,EWL,Netherlands,Amsterdam Schiphol Airport,EHAM,2024-03-15 11:00:00,2024-03-15 12:35:00,2024-03-15 11:00:00,Netherlands,Rotterdam The Hague Airport,EHRD
Austria,Salzburg Airport,U28691,Scheduled,A319,,N314NB,United Kingdom,easyJet,EZY,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 11:50:00,2024-03-15 13:45:00,2024-03-15 11:50:00,Germany,Cologne Bonn Airport,EDDK
Austria,Salzburg Airport,EW4355,Scheduled,A319,,N269SY,Germany,Eurowings,EWG,Germany,Hamburg Airport,EDDH,2024-03-15 12:50:00,2024-03-15 14:05:00,2024-03-15 12:50:00,Netherlands,Amsterdam Schiphol Airport,EHAM
Austria,Salzburg Airport,EW9716,Scheduled,A319,,,Germany,Eurowings,EWG,Germany,Dusseldorf International Airport,EDDL,2024-03-15 16:20:00,2024-03-15 17:35:00,2024-03-15 16:20:00,Germany,Dusseldorf International Airport,EDDL
Bahamas,Nassau Lynden Pindling International Airport,B62439,Scheduled,A320,,N8823Q,United States,JetBlue Airways,JBU,United States,New York LaGuardia Airport,KLGA,2024-03-15 14:47:00,2024-03-15 18:08:00,2024-03-15 15:47:00,United States,Fort Lauderdale Hollywood International Airport,KFLL
Bangladesh,Dhaka Shahjalal International Airport,OV497,Landed 04:04,A21N,,N320US,Oman,SalamAir,OMS,Oman,Muscat International Airport,OOMS,2024-03-14 18:15:00,2024-03-14 22:20:00,,Malaysia,Kuala Lumpur International Airport,WMKK
Belarus,Minsk National Airport,DP893,Scheduled,B738,,N823SY,Russia,Pobeda,PBD,Russia,St. Petersburg Pulkovo Airport,ULLI,2024-03-15 09:40:00,2024-03-15 11:10:00,2024-03-15 15:10:00,Russia,St. Petersburg Pulkovo Airport,ULLI
Bulgaria,Sofia Airport,FR6330,Scheduled,B38M,Embraer E195AR,HA-LWV,Ireland,Ryanair,RYR,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 04:55:00,2024-03-15 07:50:00,2024-03-15 05:15:00,Spain,Malaga Costa Del Sol Airport,LEMG
Cambodia,Siem Reap Angkor International Airport,FD610,Delayed 11:27,A20N,,N557NN,Thailand,Thai AirAsia,AIQ,Thailand,Bangkok Don Mueang International Airport,VTBD,2024-03-15 02:55:00,2024-03-15 04:00:00,,Thailand,Bangkok Don Mueang International Airport,VTBD
Cambodia,Siem Reap Angkor International Airport,FD614,Scheduled,A320,,,Thailand,Thai AirAsia,AIQ,Thailand,Bangkok Don Mueang International Airport,VTBD,2024-03-15 07:50:00,2024-03-15 08:50:00,,Thailand,Bangkok Don Mueang International Airport,VTBD
Cambodia,Siem Reap Angkor International Airport,FD618,Scheduled,A320,,,Thailand,Thai AirAsia,AIQ,Thailand,Bangkok Don Mueang International Airport,VTBD,2024-03-15 13:05:00,2024-03-15 14:10:00,,Thailand,Bangkok Don Mueang International Airport,VTBD
Cambodia,Siem Reap Angkor International Airport,AK542,Scheduled,A320,Airbus A350-941,,Malaysia,AirAsia,AXM,Malaysia,Kuala Lumpur International Airport,WMKK,2024-03-15 22:35:00,2024-03-16 00:40:00,,Malaysia,Kuala Lumpur International Airport,WMKK
Canada,Deer Lake Regional Airport,PB927,Delayed 21:19,DH8C,,,Canada,PAL Airlines,PVL,Canada,St. John's International Airport,CYYT,2024-03-14 21:40:00,2024-03-14 22:55:00,,Canada,Goose Bay Airport,CYYR
Canada,Deer Lake Regional Airport,PB924,Estimated 20:38,DH8C,ATR 72-600,,Canada,PAL Airlines,PVL,Canada,Moncton International Airport,CYQM,2024-03-14 21:50:00,2024-03-14 23:30:00,,Canada,St. John's International Airport,CYYT
Canada,Gander International Airport,PB922,Estimated 21:10,DH8D,,N902BC,Canada,PAL Airlines,PVL,Canada,Goose Bay Airport,CYYR,2024-03-14 22:15:00,2024-03-14 23:40:00,,Canada,St. John's International Airport,CYYT
Canada,Halifax Stanfield International Airport,AC1594,Scheduled,A319,Airbus A320-214,,Canada,Air Canada Rouge,ROU,Canada,Montreal Pierre Elliott Trudeau Airport,CYUL,2024-03-15 17:00:00,2024-03-15 18:36:00,2024-03-15 17:10:00,Canada,Montreal Pierre Elliott Trudeau Airport,CYUL
Canada,Halifax Stanfield International Airport,AC1598,Scheduled,A319,,,Canada,Air Canada Rouge,ROU,Canada,Montreal Pierre Elliott Trudeau Airport,CYUL,2024-03-16 01:00:00,2024-03-16 02:36:00,,Canada,Montreal Pierre Elliott Trudeau Airport,CYUL
Canada,Lourdes-de-Blanc-Sablon Airport,PB907,Scheduled,DH8C,Airbus A319-112,N445UP,Canada,PAL Airlines,PVL,Canada,St. Anthony Airport,CYAY,2024-03-15 15:20:00,2024-03-15 15:50:00,2024-03-15 15:20:00,Canada,Goose Bay Airport,CYYR
Canada,Lourdes-de-Blanc-Sablon Airport,PB908,Scheduled,DH8C,,N173UP,Canada,PAL Airlines,PVL,Canada,Goose Bay Airport,CYYR,2024-03-15 17:40:00,2024-03-15 18:40:00,2024-03-15 17:40:00,Canada,St. Anthony Airport,CYAY
Canada,Montreal Pierre Elliott Trudeau Airport,AC1611,Estimated 00:18,A321,,,Canada,Air Canada Rouge,ROU,United States,Fort Lauderdale Hollywood International Airport,KFLL,2024-03-15 01:15:00,2024-03-15 04:44:00,,Cuba,Varadero Juan Gualberto Gomez Airport,MUVR
Canada,Montreal Pierre Elliott Trudeau Airport,AC1593,Scheduled,A319,,,Canada,Air Canada Rouge,ROU,Canada,Halifax Stanfield International Airport,CYHZ,2024-03-15 14:30:00,2024-03-15 16:15:00,2024-03-15 14:40:00,Antigua And Barbuda,Antigua V. C. Bird International Airport,TAPA
