Country,Airport
United-states, Sacramento McClellan Airport (MCC/KMCC) 
United-states, Safford Regional Airport (SAD/KSAD) 
United-states, Saginaw MBS International Airport (MBS/KMBS) 
United-states, Saint Joseph Rosecrans Memorial Airport (STJ/KSTJ) 
United-states, Salem Leckrone Airport (SLO/KSLO) 
United-states, Salem Municipal Airport (SLE/KSLE) 
United-states, Salida Harriet Alexander Field Airport (SLT/KANK) 
United-states, Salina Regional Airport (SLN/KSLN) 
United-states, Salinas Municipal Airport (SNS/KSNS) 
United-states, Salisbury Rowan County Airport (SRW/KRUQ) 
United-states, Salisbury Ocean City Wicomico Regional Airport (SBY/KSBY) 
United-states, Salt Lake City International Airport (SLC/KSLC) 
United-states, San Angelo Regional Airport (SJT/KSJT) 
United-states, San Antonio International Airport (SAT/KSAT) 
United-states, San Antonio Stinson Municipal Airport (SSF/KSSF) 
United-states, San Antonio Lackland Air Force Base (SKF/KSKF) 
United-states, San Bernardino International Airport (SBD/KSBD) 
United-states, San Carlos Airport (SQL/KSQL) 
United-states, San Diego McClellan Palomar Airport (CLD/KCRQ) 
United-states, San Diego Montgomery Field Airport (MYF/KMYF) 
United-states, San Diego Gillespie Field Airport (SEE/KSEE) 
United-states, San Diego International Airport (SAN/KSAN) 
United-states, San Diego Brown Field Municipal Airport (SDM/KSDM) 
United-states, San Francisco International Airport (SFO/KSFO) 
United-states, San Jose International Airport (SJC/KSJC) 
United-states, San Jose Reid Hillview Airport (RHV/KRHV) 
United-states, San Luis Obispo County Regional Airport (SBP/KSBP) 
United-states, San Marcos Municipal Airport (HYI/KHYI) 
United-states, Sand Point Airport (SDP/PASD) 
United-states, Sandpoint Airport (QTZ/KSZT) 
United-states, Sanford Raleigh Executive Jetport (QTT/KTTA) 
United-states, Sanford Seacoast Regional Airport (SFM/KSFM) 
United-states, Santa Ana John Wayne Airport (SNA/KSNA) 
United-states, Santa Barbara Municipal Airport (SBA/KSBA) 
United-states, Santa Fe Regional Airport (SAF/KSAF) 
United-states, Santa Maria Public Airport (SMX/KSMX) 
United-states, Santa Monica Airport (SMO/KSMO) 
United-states, Santa Paula Airport (SZP/KSZP) 
United-states, Santa Rosa Sonoma County Airport (STS/KSTS) 
United-states, Santa Ynez Airport (SQA/KIZA) 
United-states, Saranac Lake Adirondack Regional Airport (SLK/KSLK) 
United-states, Sarasota Bradenton International Airport (SRQ/KSRQ) 
United-states, Saratoga Shively Field Airport (SAA/KSAA) 
United-states, Sault Sainte Marie Chippewa County International Airport (CIU/KCIU) 
United-states, Sault Ste Marie Municipal Airport (SSM/KANJ) 
United-states, Savannah Hilton Head International Airport (SAV/KSAV) 
United-states, Savoonga Airport (SVA/PASA) 
United-states, Scammon Bay Airport (SCM/PACM) 
United-states, Schenectady County Airport (SCH/KSCH) 
United-states, Scottsbluff Western Nebraska Regional Airport (BFF/KBFF) 
United-states, Scottsdale Airport (SCF/KSDL) 
United-states, Scribner State Airport (SCB/KSCB) 
United-states, Searcy Municipal Airport (SRC/KSRC) 
United-states, Seattle Boeing Field (BFI/KBFI) 
United-states, Seattle Tacoma International Airport (SEA/KSEA) 
United-states, Sebring Regional Airport (SEF/KSEF) 
United-states, Sedona Airport (SDX/KSEZ) 
United-states, Selawik Airport (WLK/PASK) 
United-states, Seldovia Airport (SOV/PASO) 
United-states, Selinsgrove Penn Valley Airport (SEG/KSEG) 
United-states, Selma Craig Field Airport (SEM/KSEM) 
United-states, Sevierville Gatlinburg Airport (GKT/KGKT) 
United-states, Seward Airport (SWD/PAWD) 
United-states, Shageluk Airport (SHX/PAHX) 
United-states, Shaktoolik Airport (SKK/PFSH) 
United-states, Sheboygan County Memorial Airport (SBM/KSBM) 
United-states, Shelbyville Municipal Airport (SYI/KSYI) 
United-states, Shelton Sanderson Field Airport (SHN/KSHN) 
United-states, Sheridan County Airport (SHR/KSHR) 
United-states, Sherman North Texas Regional Airport (PNX/KGYI) 
United-states, Shishmaref Airport (SHH/PASH) 
United-states, Show Low Regional Airport (SOW/KSOW) 
United-states, Shreveport Downtown Airport (DTN/KDTN) 
United-states, Shreveport Regional Airport (SHV/KSHV) 
United-states, Shungnak Airport (SHG/PAGH) 
United-states, NASA Shuttle Landing Facility (QQS/KTTS) 
United-states, Sidney Municipal Airport (SNY/KSNY) 
United-states, Sidney Richland Municipal Airport (SDY/KSDY) 
United-states, Sikeston Memorial Airport (SIK/KSIK) 
United-states, Siloam Springs Smith Field Airport (SLG/KSLG) 
United-states, Silver City Grant County Airport (SVC/KSVC) 
United-states, Sioux Gateway Airport (SUX/KSUX) 
United-states, Sioux Falls Regional Airport (FSD/KFSD) 
United-states, Sitka Rocky Gutierrez Airport (SIT/PASI) 
United-states, Skagway Airport (SGY/PAGY) 
United-states, Sleetmute Airport (SLQ/PASL) 
United-states, Smyrna Airport (MQY/KMQY) 
United-states, Snyder Winston Field Airport (SNK/KSNK) 
United-states, Soldotna Airport (SXQ/PASX) 
United-states, Somerset Lake Cumberland Regional Airport (SME/KSME) 
United-states, South Bend Airport (SBN/KSBN) 
United-states, South Lake Tahoe Airport (TVL/KTVL) 
United-states, South Naknek Airport (WSN/PFWS) 
United-states, Southern Pines Moore County Airport (SOP/KSOP) 
United-states, Spartanburg Downtown Memorial Airport (SPA/KSPA) 
United-states, Spearfish Black Hills Airport (SPF/KSPF) 
United-states, Spencer Municipal Airport (SPW/KSPW) 
United-states, Spokane Felts Field (SFF/KSFF) 
United-states, Spokane International Airport (GEG/KGEG) 
United-states, Springdale Municipal Airport (SPZ/KASG) 
United-states, Springfield Branson National Airport (SGF/KSGF) 
United-states, Springfield Westover Metropolitan Airport (CEF/KCEF) 
United-states, Springfield Beckley Municipal Airport (SGH/KSGH) 
United-states, Springfield Abraham Lincoln Capital Airport (SPI/KSPI) 
United-states, St. George Island Airport (STG/PAPB) 
United-states, St. Augustine Northeast Florida Regional Airport (UST/KSGJ) 
United-states, St. Cloud Regional Airport (STC/KSTC) 
United-states, St. George Regional Airport (SGU/KSGU) 
United-states, St. Louis Lambert International Airport (STL/KSTL) 
United-states, Spirit of St. Louis Airport (SUS/KSUS) 
United-states, St. Louis Downtown Airport (CPS/KCPS) 
United-states, St. Mary's Airport (KSM/PASM) 
United-states, St. Michael Airport (SMK/PAMK) 
United-states, St. Paul Downtown Airport (STP/KSTP) 
United-states, St. Paul Island Airport (SNP/PASN) 
United-states, St. Petersburg Clearwater International Airport (PIE/KPIE) 
United-states, St. Petersburg Albert Whitted Airport (SPG/KSPG) 
United-states, State College Regional Airport (SCE/KUNV) 
United-states, Statesboro Bulloch County Airport (TBR/KTBR) 
United-states, Statesville Regional Airport (SVH/KSVH) 
United-states, Staunton Shenandoah Valley Regional Airport (SHD/KSHD) 
United-states, Steamboat Springs Airport (SBS/KSBS) 
United-states, Stebbins Airport (WBB/KWBB) 
United-states, Stephenville Clark Regional Airport (SEP/KSEP) 
United-states, Sterling Whiteside County Airport (SQI/KSQI) 
United-states, Stevens Point Municipal Airport (STE/KSTE) 
United-states, Stillwater Regional Airport (SWO/KSWO) 
United-states, Stockton Metropolitan Airport (SCK/KSCK) 
United-states, Stuart Witham Field Airport (SUA/KSUA) 
United-states, Sturgeon Bay Door County Cherryland Airport (SUE/KSUE) 
United-states, Stuttgart Municipal Airport (SGT/KSGT) 
United-states, Sugar Land Regional Airport (SGR/KSGR) 
United-states, Sullivan County Airport (SIV/KSIV) 
United-states, Sulphur Springs Airport (SLR/KSLR) 
United-states, Summit Airport (UMM/PAST) 
United-states, Sumter Airport (SUM/KSMS) 
United-states, Superior Richard I Bong Airport (SUW/KSUW) 
United-states, Susanville Municipal Airport (SVE/KSVE) 
United-states, Swainsboro East Georgia Regional Airport (QTS/KSBO) 
United-states, Syracuse Hancock International Airport (SYR/KSYR) 
United-states, Tacoma Narrows Airport (TIW/KTIW) 
United-states, Talkeetna Airport (TKA/PATK) 
United-states, Talladega Municipal Airport (ASN/KASN) 
United-states, Tallahassee International Airport (TLH/KTLH) 
United-states, Tampa Clearwater Air Park Airport (CLW/KCLW) 
United-states, Tampa International Airport (TPA/KTPA) 
United-states, Tampa Peter O'Knight Airport (TPF/KTPF) 
United-states, Tampa Executive Airport (VDF/KVDF) 
United-states, Tanana Ralph M. Calhoun Memorial Airport (TAL/PATA) 
United-states, Taos Regional Airport (TSM/KSKX) 
United-states, Teller Airport (TLA/PATE) 
United-states, Telluride Regional Airport (TEX/KTEX) 
United-states, Temple Draughon-Miller Airport (TPL/KTPL) 
United-states, Terre Haute Regional Airport (HUF/KHUF) 
United-states, Terrell Municipal Airport (TRL/KTRL) 
United-states, Teterboro Airport (TEB/KTEB) 
United-states, Texarkana Regional Airport (TXK/KTXK) 
United-states, The Dalles Columbia Gorge Regional Airport (DLS/KDLS) 
United-states, Thermal Jacqueline Cochran Regional Airport (TRM/KTRM) 
United-states, Thief River Falls Regional Airport (TVF/KTVF) 
United-states, Thomasville Regional Airport (TVI/KTVI) 
United-states, Tifton Henry Tift Myers Airport (TMA/KTMA) 
United-states, Tillamook Airport (OTK/KTMK) 
United-states, Titusville Space Coast Regional Airport (TIX/KTIX) 
United-states, Toccoa Airport (TOC/KTOC) 
United-states, Togiak Airport (TOG/PATG) 
United-states, Tok Junction Airport (TKJ/PATJ) 
United-states, Toksook Bay Airport (OOK/PAOO) 
United-states, Toledo Executive Airport (TDZ/KTDZ) 
United-states, Toledo Express Airport (TOL/KTOL) 
United-states, Toms River Ocean County Airport (MJX/KMJX) 
United-states, Tonopah Airport (TPH/KTPH) 
United-states, Tonopah Test Range Airport (XSD/KTNX) 
United-states, Topeka Philip Billard Municipal Airport (TOP/KTOP) 
United-states, Topeka Regional Airport (FOE/KFOE) 
United-states, Torrance Zamperini Field Airport (TOA/KTOA) 
United-states, Traverse City Cherry Capital Airport (TVC/KTVC) 
United-states, Trinidad Perry Stokes Airport (TAD/KTAD) 
United-states, Troy Municipal Airport (TOI/KTOI) 
United-states, Truckee Tahoe Airport (TKF/KTRK) 
United-states, Truth or Consequences Municipal Airport (TCS/KTCS) 
United-states, Tucson International Airport (TUS/KTUS) 
United-states, Tucson Marana Regional Airport (AVW/KAVQ) 
United-states, Tucumcari Municipal Airport (TCC/KTCC) 
United-states, Tulare Mefford Field Airport (TLR/KTLR) 
United-states, Tullahoma Regional Airport (THA/KTHA) 
United-states, Tulsa International Airport (TUL/KTUL) 
United-states, Tulsa Riverside Airport (RVS/KRVS) 
United-states, Tunica Municipal Airport (UTM/KUTA) 
United-states, Tununak Airport (TNK/K4KA) 
United-states, Tupelo Regional Airport (TUP/KTUP) 
United-states, Tuscaloosa Regional Airport (TCL/KTCL) 
United-states, Twin Falls Magic Valley Regional Airport (TWF/KTWF) 
United-states, Tyler Pounds Regional Airport (TYR/KTYR) 
United-states, Ukiah Municipal Airport (UKI/KUKI) 
United-states, Unalakleet Airport (UNK/PAUN) 
United-states, Unalaska Airport (DUT/PADU) 
United-states, Union City Everett–Stewart Regional Airport (UCY/KUCY) 
United-states, Upland Cable Airport (CCB/KCCB) 
United-states, Uvalde Garner Field Airport (UVA/KUVA) 
United-states, Vacaville Nut Tree Airport (VCB/KVCB) 
United-states, Valdez Airport (VDZ/PAVD) 
United-states, Valdosta Regional Airport (VLD/KVLD) 
United-states, Valentine Miller Field Airport (VTN/KVTN) 
United-states, Valparaiso Porter County Regional Airport (VPZ/KVPZ) 
United-states, Van Nuys Airport (VNY/KVNY) 
United-states, Vandalia Airport (VLA/KVLA) 
United-states, Venetie Airport (VEE/PAVE) 
United-states, Venice Municipal Airport (VNC/KVNC) 
United-states, Vernal Airport (VEL/KVEL) 
United-states, Vero Beach Regional Airport (VRB/KVRB) 
United-states, Victoria Regional Airport (VCT/KVCT) 
United-states, Victorville Southern California Logistics Airport (VCV/KVCV) 
United-states, Vidalia Municipal Airport (VDI/KVDI) 
United-states, Visalia Municipal Airport (VIS/KVIS) 
United-states, Waco Regional Airport (ACT/KACT) 
United-states, Waco McGregor Executive Airport (QTW/KPWG) 
United-states, Waco Texas State Technical College Airport (CNW/KCNW) 
United-states, Waimea Kohala Airport (MUE/PHMU) 
United-states, Wainwright Airport (AIN/PAWI) 
United-states, Wales Airport (WAA/PAIW) 
United-states, Walla Walla Airport (ALW/KALW) 
United-states, Walnut Ridge Regional Airport (ARG/KARG) 
United-states, Walterboro Municipal Airport (RBW/KRBW) 
United-states, Wapakoneta Neil Armstrong Airport (AXV/KAXV) 
United-states, Warroad International Memorial Airport (RRT/KRRT) 
United-states, Washington Ronald Reagan National Airport (DCA/KDCA) 
United-states, Washington Dulles International Airport (IAD/KIAD) 
United-states, Washington Warren Field Airport (OCW/KOCW) 
United-states, Washington County Airport (WSG/KAFJ) 
United-states, Wasilla Airport (WWA/PAWS) 
United-states, Waterloo Regional Airport (ALO/KALO) 
United-states, Watertown International Airport (ART/KART) 
United-states, Watertown Regional Airport (ATY/KATY) 
United-states, Waterville Robert LaFleur Airport (WVL/KWVL) 
United-states, Watsonville Municipal Airport (WVI/KWVI) 
United-states, Waukesha County Airport (UES/KUES) 
United-states, Wausau Downtown Airport (AUW/KAUW) 
United-states, Wausau Central Wisconsin Airport (CWA/KCWA) 
United-states, Waycross Ware County Airport (AYS/KAYS) 
United-states, Waynesville St. Robert Regional Airport (TBN/KTBN) 
United-states, Weatherford Parker County Airport (WEA/KWEA) 
United-states, Wenatchee Pangborn Memorial Airport (EAT/KEAT) 
United-states, Wendover Airport (ENV/KENV) 
United-states, West Bend Municipal Airport (ETB/KETB) 
United-states, West Memphis Municipal Airport (AWM/KAWM) 
United-states, West Palm Beach International Airport (PBI/KPBI) 
United-states, Palm Beach County Park Airport (LNA/KLNA) 
United-states, West Yellowstone Airport (WYS/KWYS) 
United-states, Westerly State Airport (WST/KWST) 
United-states, Westfield Barnes Regional Airport (BAF/KBAF) 
United-states, Westhampton Beach Francis S Gabresk Airport (FOK/KFOK) 
United-states, Wharton Regional Airport (WHT/KARM) 
United-states, Wheatland	 Phifer Field Airport (EAN/KEAN) 
United-states, Wheeling Ohio County Airport (HLG/KHLG) 
United-states, White Mountain Airport (WMO/PAWM) 
United-states, White Plains Westchester County Airport (HPN/KHPN) 
United-states, Whitefield Mount Washington Regional Airport (HIE/KHIE) 
United-states, Wichita Dwight D. Eisenhower National Airport (ICT/KICT) 
United-states, Wichita Beech Factory Airport (BEC/KBEC) 
United-states, Wichita Falls Kickapoo Downtown Airport (KIP/KCWC) 
United-states, Wichita Falls Municipal Airport (SPS/KSPS) 
United-states, Cape May County (WWD/KWWD) 
United-states, Williamsport Regional Airport (IPT/KIPT) 
United-states, Williston Basin International Airport (XWA/KXWA) 
United-states, Willmar Municipal Airport (ILL/KBDH) 
United-states, Willoughby Lost Nation Municipal Airport (LNN/KLNN) 
United-states, Willows Glenn County Airport (WLW/KWLW) 
United-states, Wilmington Air Park Airport (ILN/KILN) 
United-states, Wilmington New Castle Airport (ILG/KILG) 
United-states, Wilmington International Airport (ILM/KILM) 
United-states, Winchester Regional Airport (WGO/KOKV) 
United-states, Winder Barrow County Airport (WDR/KWDR) 
United-states, Windsor Locks Bradley International Airport (BDL/KBDL) 
United-states, Winnemucca Municipal Airport (WMC/KWMC) 
United-states, Winona Municipal Airport (ONA/KONA) 
United-states, Winslow Airport (INW/KINW) 
United-states, Winston-Salem Smith Reynolds Airport (INT/KINT) 
United-states, Winter Haven's Gilbert Airport (GIF/KGIF) 
United-states, Wiscasset Airport (ISS/KIWI) 
United-states, Wisconsin Rapids South Wood County Airport (ISW/KISW) 
United-states, Wolf Point L. M. Clayton Airport (OLF/KOLF) 
United-states, West Woodward Airport (WWR/KWWR) 
United-states, Wooster Wayne County Airport (BJJ/KBJJ) 
United-states, Worcester Regional Airport (ORH/KORH) 
United-states, Worland Airport (WRL/KWRL) 
United-states, Wrangell Airport (WRG/PAWG) 
United-states, Yakima Airport (YKM/KYKM) 
United-states, Yakutat Airport (YAK/PAYA) 
United-states, Yankton Chan Gurney Airport (YKN/KYKN) 
United-states, York Airport (THV/KTHV) 
United-states, Youngstown Warren Regional Airport (YNG/KYNG) 
United-states, Yuma International Airport (YUM/KNYL) 
United-states, Zanesville Municipal Airport (ZZV/KZZV) 
United-states, Zephyrhills Municipal Airport (ZPH/KZPH) 
United-states-minor-outlying-islands, Wake Island Airport (AWK/PWAK) 
Uruguay, Montevideo Carrasco International Airport (MVD/SUMU) 
Uruguay, Punta del Este International Airport (PDP/SULS) 
Uruguay, Rivera International Airport (RVY/SURV) 
